variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail
eta[1910],-1.9719987782875,-1.9658004999999998,0.39332725919159967,0.3984745472399998,-2.62865905,-1.3338551350000003,1.0001691893023927,5935.069933449736,3417.1623352910256
eta[1911],-1.9317820981,-1.9246081,0.40057943481637326,0.3995201508899999,-2.6059347600000002,-1.2794324800000012,1.0005805089232802,6131.2851266104035,3300.8590453987244
eta[1912],-2.0982347396425,-2.0869376,0.4087838045034032,0.41106226602000023,-2.76617411,-1.4297354800000004,1.00048736397585,5653.84509508335,3551.065772323768
eta[1913],-1.98161494178,-1.97130595,0.41251119507884393,0.41758073931000006,-2.667910655,-1.316543025,1.00099433137884,6333.355791578227,3168.3091510842023
eta[1914],-2.224159859165,-2.2120778000000003,0.42240458055687263,0.4219359509399998,-2.940441625,-1.5299264300000002,1.000289479824387,5590.6925612792165,3511.8503531338993
eta[1915],-2.1008176927325,-2.0921375500000003,0.42087332542443934,0.43131213572999944,-2.797419185,-1.4276586100000006,1.0007976082380243,6847.2865031885,3567.9083907749305
eta[1916],-2.0780983704725,-2.0688179499999997,0.4265962961264758,0.43476281309999965,-2.79790657,-1.38110729,1.0004713540217887,6646.136419088352,3188.194657211108
eta[1917],-1.9714118406575,-1.9727896,0.434131868357453,0.44783363709,-2.676277385,-1.2712319800000003,1.0006114934245913,5701.687509274962,3108.931555001876
eta[1918],-1.9588448166625,-1.95154165,0.44082478390747304,0.44854402487999995,-2.69531374,-1.2448730250000002,1.0010396060749396,5932.329836072047,3266.6810152503595
eta[1919],-2.1849742263325,-2.1770648,0.4433076441693606,0.44805143103000006,-2.9153987650000004,-1.4666214250000003,1.0013168034067064,6646.387875928269,3481.2420335500824
eta[1920],-1.96294849985,-1.9601570000000001,0.4540990812716062,0.45673894811999977,-2.71899282,-1.2185826800000001,1.0003712162915817,5760.941635988301,3279.4580856948974
eta[1921],-2.212552209565,-2.1982604,0.45935335587113146,0.47110919687999964,-2.971801255,-1.4670797050000002,1.0004503418070199,6354.590472115352,3270.3445049912834
eta[1922],-2.234327113035,-2.2289398499999997,0.461530312779056,0.46382481242999984,-3.010468185,-1.4921365400000002,1.0002502007837781,5872.273614052145,3276.948669384815
eta[1923],-2.229201753405,-2.22152225,0.46927433649544,0.47336304539999996,-3.016664105,-1.46051309,1.0005196200973623,6228.064449127393,3362.211225146371
eta[1924],-2.3956543950225,-2.38477215,0.4774538605270116,0.4806469850699998,-3.184170645,-1.6228123950000002,1.0003312981857788,5742.281901931932,3448.3039141253043
eta[1925],-2.279034597115,-2.2699888,0.48180797352273125,0.4869158626499999,-3.0813504,-1.50146496,1.0008247701411912,6236.107675255322,3220.204647780707
eta[1926],-2.5215795140325,-2.50505345,0.4916291544819287,0.49425087789,-3.346560195,-1.7223874000000003,1.0003882487245688,5683.559600378916,3544.1949741610624
eta[1927],-2.3982373477325,-2.38261505,0.49057804425022605,0.5013514940699998,-3.21514851,-1.60613325,1.0004664603808615,6521.488670930543,3555.9942573007725
eta[1928],-2.3755180246975,-2.3641148000000003,0.496539593382163,0.5029224570299996,-3.2104560600000003,-1.5704755900000003,1.0004347523317896,6647.6018492270805,3135.84345400642
eta[1929],-2.2688314949625,-2.2645333,0.5041999713067701,0.5259282577499997,-3.100045815,-1.4556323850000004,1.0005092107428335,5805.493685670659,3241.6876850530866
eta[1930],-2.2562644712125,-2.2485042,0.510741277198107,0.5232533508300002,-3.114363085,-1.4342676900000004,1.0009852182122467,5955.77314457901,3279.329753619114
eta[1931],-2.482393880745,-2.4727410499999998,0.5139450544552299,0.5179646201099997,-3.329334585,-1.6544871450000003,1.000789178411949,6726.704754645231,3386.978494612025
eta[1932],-2.26036815596,-2.2530302,0.5245386004605516,0.53098851981,-3.1330856049999998,-1.41073479,1.000408241518134,5854.688855599545,3220.3947998929652
eta[1933],-2.5099718638175,-2.4988609,0.5306382134237443,0.5445339240600001,-3.403066295,-1.654102665,1.0004689333965502,6356.827547205957,3242.1236316548725
eta[1934],-2.5668380885875,-2.5558149500000003,0.5328526749914502,0.5339068696500003,-3.4625797350000003,-1.7107390500000001,1.0001621227422448,5900.052605303697,3398.963173443898
eta[1935],-2.5266214079525,-2.5145462,0.5409166019394451,0.5438724620700002,-3.430729425,-1.6520770450000006,1.0004379986920349,6208.875297702715,3148.5093563933715
eta[1936],-2.693074049385,-2.68084945,0.549033721231931,0.5558289638999999,-3.594082135,-1.8019901700000005,1.0005077785439436,5816.452972485235,3417.652222863653
eta[1937],-2.57645425175,-2.5688212999999998,0.5538322925473271,0.5614766320799999,-3.50508447,-1.6797806450000006,1.000752527429364,6153.034706758366,3085.215624334328
eta[1938],-2.8189991687675,-2.8000751,0.5635518349643026,0.5737140124799998,-3.76175682,-1.9049132900000005,1.0003687823059741,5767.743271044297,3543.614268445836
eta[1939],-2.6956570026775,-2.68182635,0.5628651062969638,0.5710269482399999,-3.64074024,-1.793982615,1.000602153765636,6295.241075667073,3517.9126427606434
eta[1940],-2.6729376801175,-2.6623403999999997,0.568978544477961,0.57744786645,-3.634487545,-1.7525812100000004,1.0003261754814103,6582.702763971187,3291.6770216676705
eta[1941],-2.5662511498325,-2.55876905,0.5766997402623771,0.59518539633,-3.5262540099999997,-1.6290216800000004,1.000437552849944,5879.278896157708,3314.4720267626026
eta[1942],-2.553684126065,-2.5447967499999997,0.5830991885633018,0.5969221881000003,-3.528808035,-1.6174084100000004,1.0006636119122214,5923.857430614811,3209.692433929148
eta[1943],-2.7798135358675,-2.7643065499999997,0.5868349149388519,0.5952430694699997,-3.74732365,-1.84247589,1.0008431983476729,6527.067554656345,3270.0218146125244
eta[1944],-2.5577878106375,-2.5464508500000003,0.5972381092505797,0.60465127842,-3.5643981549999997,-1.58821899,1.0004524787571796,5872.55390733896,3275.5867100168566
eta[1945],-2.8073915191875,-2.7933911499999997,0.6039587494147194,0.6201961911600004,-3.830530525,-1.8444957450000001,1.000584961786434,6347.179415761758,3214.322393357373
eta[1946],-2.8642577430075,-2.85227395,0.6061943297559329,0.6154881207299998,-3.904754725,-1.8922425200000001,1.0001795948185446,5929.928066303461,3397.1939852444675
eta[1947],-2.8240410625825,-2.8112269,0.6144761878458442,0.6241075123500002,-3.8503505299999996,-1.8361011900000006,1.0007030202929903,6186.985593396614,3248.2023495007943
eta[1948],-2.990493703495,-2.9719211999999997,0.6225204524998599,0.6303497031299998,-4.0263775,-1.9806846050000007,1.0005139087827672,5855.093806753286,3478.9618824310287
eta[1949],-2.873873905895,-2.86375645,0.6276458737122508,0.6354217518599996,-3.9221297949999996,-1.8635846550000001,1.0007076882393244,6073.19378872529,3110.167231433482
eta[1950],-3.745027483625,-3.72125155,0.6372597299660331,0.6461460648299996,-4.816627745,-2.713988605,1.0003038149770633,5822.108754734622,3355.403160061009
eta[1951],-1.1693361286300226,-1.17643465,0.40484067287273573,0.39184066836599996,-1.8260854699999998,-0.48938143600000045,1.0002982066582815,6180.006326716163,3319.863728969645
eta[1952],-1.18078555844525,-1.185317,0.3953219221672556,0.3907589337539999,-1.813856985,-0.5103722935000001,1.0000354785434724,5900.050713087712,3147.2335555338027
eta[1953],-1.0951520846731,-1.1066484,0.39504215661866726,0.386505413658,-1.73381704,-0.42840160150000045,1.000997572736971,6310.283519061985,3186.460086314718
eta[1954],-1.2161879317912,-1.2196931,0.38893359280771733,0.38024116179,-1.84589932,-0.5503709630000003,1.000118894907109,6265.918678358763,3331.1471403280375
eta[1955],-1.05415134094545,-1.0608562,0.3851829901427911,0.380875974045,-1.6610628299999999,-0.40817407800000005,1.0001183677469776,6156.491424277481,2984.1632544833838
eta[1956],-1.2512794638854925,-1.25773025,0.38881326049236814,0.3706854341400001,-1.870990425,-0.5896683615000001,1.000848958253435,5714.000510352323,3146.2591424761977
eta[1957],-1.082520504721125,-1.087333,0.3795544292084291,0.37176908871899994,-1.696333065,-0.43828927000000056,1.000091993724286,6260.940156795086,3395.556615027073
eta[1958],-1.0143843886095625,-1.02126725,0.3804303684696154,0.3714130645679999,-1.62411196,-0.3735688805000006,1.0001083805169184,6426.325196457464,3294.908446056478
eta[1959],-0.862281064292875,-0.87987455,0.36889412283235173,0.358952701128,-1.4521071849999998,-0.22158604250000094,1.0002918349150247,5530.028019878817,3265.954118051536
eta[1960],-0.80429724723821,-0.812599985,0.3706443714721143,0.370902953799,-1.39658303,-0.18126717700000003,1.0004488502348174,5143.458249969536,3169.7333506422174
eta[1961],-0.985009862993235,-0.992194835,0.36170075007050434,0.357861633549,-1.55399523,-0.3715404480000001,1.0005859411438824,6054.666380835902,3148.6136099474825
eta[1962],-0.71756734432595,-0.72631918,0.363839200596919,0.362107822188,-1.304817655,-0.08860500985000003,1.0000680276750886,5219.500405702292,3108.740947215305
eta[1963],-0.921754259409425,-0.92631232,0.35844403314084555,0.35076579875399994,-1.4932669799999998,-0.3152963780000006,1.0002034102118513,6123.186173047932,3236.6421425219255
eta[1964],-0.933203689339275,-0.94217209,0.349140467985869,0.34853189861699996,-1.489012145,-0.34259956450000023,0.9998773383013455,5811.998187441048,3103.1645930002537
eta[1965],-0.84757021583606,-0.85512246,0.3491947600938839,0.343094262966,-1.41001358,-0.2553102025,1.0013326182395186,6266.801634905045,3182.1852650430496
eta[1966],-0.96860606331345,-0.974495785,0.3435241135971775,0.3318057539790001,-1.524782185,-0.37640064850000016,1.0000863708640322,6191.912643778717,3366.2269628025124
eta[1967],-0.80656947295633,-0.813516565,0.33976798010758336,0.33691764758399995,-1.335416995,-0.23649906500000023,0.9999000997278966,6120.527281233031,3083.572400508539
eta[1968],-1.00369759555985,-1.0058607,0.3442687478980346,0.329838128802,-1.55577752,-0.42405641050000065,1.0005488159071065,5537.676255640514,3175.024527858306
eta[1969],-0.8349386361686075,-0.8439860100000001,0.33450444449025396,0.3274753388339999,-1.3732326950000002,-0.2653517480000001,1.0001754473439353,6147.794626708176,3579.4458334478213
eta[1970],-0.7668025197741772,-0.772637495,0.3355499367004214,0.32594612589,-1.3113743,-0.19978743100000051,1.0000439994359551,6403.509129978244,3326.7367282536284
eta[1971],-0.61469919548819,-0.6273954749999999,0.32436048718486,0.3182294597579999,-1.125933845,-0.05601811565000005,1.0003257323394337,5144.326434119274,3294.2986035354297
eta[1972],-0.556715378230644,-0.5640556,0.3264637133462623,0.33121347751799995,-1.07792747,-0.010167103300000004,1.0005791941517255,4893.405214277519,3078.8133664584666
eta[1973],-0.737427994706175,-0.7415909300000001,0.3174165078636804,0.309996997086,-1.242656055,-0.20449576700000005,1.0007426456695079,6008.795390964964,3227.1572436426163
eta[1974],-0.46998547534148,-0.47853013,0.3200155862907906,0.32149559790599996,-0.9863123435,0.07841400334999982,1.0001336849022284,4894.099862148648,3354.686736174289
eta[1975],-0.6741723905503675,-0.6784345549999999,0.31423314505606253,0.30900394419300004,-1.184481425,-0.14469775000000043,1.0001448905706447,6026.607563691508,3184.3545930515083
eta[1976],-0.650530501178785,-0.656955995,0.3052751247764599,0.306759828942,-1.13905935,-0.13603383750000006,1.000003375634828,5708.765983414015,3217.0043460562756
eta[1977],-0.5999883463133,-0.6046436399999999,0.30576109175374916,0.3001483373279999,-1.093592565,-0.08030266380000016,1.0016920615066733,6233.284257861862,3313.7413797326813
eta[1978],-0.72102419422985,-0.727631335,0.30070331571562225,0.29283147652499997,-1.204713295,-0.20642942600000036,0.9998671007599205,6069.060417420359,3331.976600320004
eta[1979],-0.558987603497495,-0.56654038,0.2969727498400904,0.300016282146,-1.02476718,-0.0662696619500003,0.9999658055442435,6022.991974176258,3134.4138100298455
eta[1980],-0.756115726698225,-0.75805266,0.30255640771386033,0.29130268612199994,-1.2449083250000001,-0.240745939,1.0003746092541417,5283.002781823397,3376.1353559583526
eta[1981],-0.587356766923415,-0.59462525,0.2922311960686651,0.28696233014399997,-1.0584050500000002,-0.09520370935000035,1.0001331922051866,6202.071176110702,3545.127921971054
eta[1982],-0.51922065080281,-0.527277625,0.2934867031712239,0.2880197723549999,-0.9993769825000001,-0.019084264100000237,1.0002156486772322,6293.633631715981,3492.6770357377927
eta[1983],-0.36711732667618974,-0.376734255,0.2828617467337753,0.278786421249,-0.816457933,0.11743176199999997,1.0004331833633402,4822.542090468483,3351.654637459906
eta[1984],-0.3091335094892955,-0.31448619499999997,0.2854015642925923,0.291817281756,-0.7687520655,0.16631348049999983,1.0007227051383372,4565.451589808093,3053.3775121520707
eta[1985],-0.48984612522464,-0.493855525,0.2763208936950626,0.273222416187,-0.937219248,-0.02221657125000011,1.0007564898775683,6008.804195623007,3303.3453110043038
eta[1986],-0.2224036062550325,-0.23361597,0.27949092514780305,0.2834146047432,-0.6691360835,0.2503182479999997,1.000183062220093,4519.03450883067,3354.037119310245
eta[1987],-0.4265905215409475,-0.43080881000000004,0.2732709356165067,0.2698694643959999,-0.8716296915,0.032607032799999894,1.0000564333463653,5958.155077316464,3158.751456502631
eta[1988],-0.4380399517336725,-0.443210265,0.26487907931078686,0.26407727236799994,-0.8570696085,0.0049541530849999795,1.0004715145913146,5589.122838240244,3332.5279070559677
eta[1989],-0.35240647747349,-0.35804384499999997,0.26592649496253395,0.26342065847999996,-0.7719890315,0.08975650509999974,1.0022009983865476,6157.241693716729,3294.4381773075206
eta[1990],-0.4734423254698745,-0.47904274,0.261744802986113,0.252976549497,-0.8953210025,-0.02680778110000021,0.9997941180771481,5909.295999155697,3401.9813414197356
eta[1991],-0.31140573447523,-0.32019488500000004,0.25810373611246634,0.26170841856599997,-0.7211132695,0.11350761349999997,1.0002411288303934,5899.657700617111,3322.5618572599233
eta[1992],-0.50853385762516,-0.5104848399999999,0.26501694103947304,0.253494162222,-0.940902694,-0.05337184935000017,1.000309934068965,4936.937044942075,3401.626946285367
eta[1993],-0.3397748977174327,-0.345272735,0.2541242033646735,0.249452868903,-0.753387992,0.07896710754999996,1.0005182811543347,6170.441674574118,3586.135349871856
eta[1994],-0.2716387818297025,-0.277532235,0.25563513061259996,0.250212063885,-0.6894139505000001,0.15711247699999997,0.9999596505358482,6102.563158896339,3412.4640384692316
eta[1995],-0.11953545756804418,-0.12387883999999999,0.245939016777626,0.2463757481703,-0.507703332,0.2959996864999999,1.0006916242140045,4746.495784645541,3494.8674045844486
eta[1996],-0.06155164039190235,-0.06762023049999999,0.24900550137864244,0.2576909424747,-0.46593677149999996,0.34958916999999995,1.0008598735771097,4310.968837101395,2921.3956572691036
eta[1997],-0.2422642562442225,-0.24486068,0.24005712529920764,0.238234679634,-0.6288664165,0.1698816479999999,1.0007751585179072,5793.05746837002,3386.5390839560355
eta[1998],0.025178262719675,0.019300312,0.24391508627951775,0.249723495294,-0.3650007205,0.4342747549999999,1.0002312550124706,4220.754354122593,3199.900170347466
eta[1999],-0.17900865249148776,-0.182287435,0.23724613651333065,0.2348550395604,-0.5691460725,0.21333169699999985,1.000190611714525,5735.785070129107,3240.109661618867
eta[2000],-0.1904580826755575,-0.197179605,0.2297893425652547,0.234027424071,-0.5562050215000001,0.19449528149999976,1.000027755455286,5346.7102349635015,3483.879883228064
eta[2001],-0.104824608526955,-0.10769514,0.23155592468224684,0.2302358717568,-0.47621618950000005,0.2778208564999995,1.0019360834007418,5992.840223993861,3174.6319945903297
eta[2002],-0.22586045635101842,-0.23019267,0.22863155878609373,0.22586515657859998,-0.59485422,0.1636782769999999,0.9997290987312915,5792.494771104381,3695.9105559205505
eta[2003],-0.0638238654223475,-0.071475295,0.225203137755583,0.227795774577,-0.4257012355,0.3054889499999999,0.9999336259582572,5822.653938861938,3205.5342542428484
eta[2004],-0.260951988594307,-0.262964335,0.23367021372329788,0.22627215103499995,-0.6472958535,0.13160364949999978,1.0000743677408028,4560.124021497264,3332.9827774939145
eta[2005],-0.0921930287914425,-0.096692217,0.22233609661032502,0.21563060124480002,-0.4555772025,0.27436845499999984,1.0007195492454337,5949.533757207379,3107.4240962222566
